ITT,DATE_TIME,TRACKLINE,TRIP_DIRECTION,DEST_STATION,DESCRIPTION,x,y
15,7/26/2024 8:11:19 PM,Red,1,TAKOMA,Metro Center Upper- Track 1;  motion;,-8574727.421619976,4707115.230288825
15,7/26/2024 8:11:27 PM,Red,1,TAKOMA,Metro Center Upper- Track 1;  Doors open right,-8574727.421619976,4707115.230288825
15,7/26/2024 8:11:31 PM,Red,1,TAKOMA,Metro Center Upper- Track 1;  Doors open right,-8574727.421619976,4707115.230288825
15,7/26/2024 8:11:36 PM,Red,1,TAKOMA,Metro Center Upper- Track 1;  Doors open right,-8574727.421619976,4707115.230288825
15,7/26/2024 8:11:41 PM,Red,1,TAKOMA,Metro Center Upper- Track 1; ,-8574727.421619976,4707115.230288825
15,7/26/2024 8:11:46 PM,Red,1,TAKOMA,Metro Center Upper- Track 1; ,-8574727.421619976,4707115.230288825
15,7/26/2024 8:11:51 PM,Red,1,TAKOMA,Metro Center Upper- Track 1; ,-8574727.421619976,4707115.230288825
15,7/26/2024 8:11:56 PM,Red,1,TAKOMA,Metro Center Upper- Track 1; ,-8574469.828318281,4707117.089757801
15,7/26/2024 8:12:01 PM,Red,1,TAKOMA,Metro Center Upper- Track 1; ,-8574364.074802026,4707127.674433836
15,7/26/2024 8:12:08 PM,Red,1,TAKOMA,,-8574272.792819574,4707122.239058278
15,7/26/2024 8:12:13 PM,Red,1,TAKOMA,Gallery Place Upper- Track 1;  motion;,-8574138.875472153,4707122.096022117
15,7/26/2024 8:12:18 PM,Red,1,TAKOMA,Gallery Place Upper- Track 1;  motion;,-8574138.875472153,4707122.096022117
15,7/26/2024 8:12:23 PM,Red,1,TAKOMA,Gallery Place Upper- Track 1;  motion;,-8574138.875472153,4707122.096022117
15,7/26/2024 8:12:28 PM,Red,1,TAKOMA,Gallery Place Upper- Track 1;  motion;,-8574138.875472153,4707122.096022117
15,7/26/2024 8:12:33 PM,Red,1,TAKOMA,Gallery Place Upper- Track 1;  motion;,-8574138.875472153,4707122.096022117
15,7/26/2024 8:12:37 PM,Red,1,TAKOMA,Gallery Place Upper- Track 1;  motion;,-8574138.875472153,4707122.096022117
15,7/26/2024 8:12:44 PM,Red,1,TAKOMA,Gallery Place Upper- Track 1; ,-8574138.875472153,4707122.096022117
15,7/26/2024 8:12:49 PM,Red,1,TAKOMA,Gallery Place Upper- Track 1;  Doors open right,-8574138.875472153,4707122.096022117
15,7/26/2024 8:12:54 PM,Red,1,TAKOMA,Gallery Place Upper- Track 1;  Doors open right,-8574138.875472153,4707122.096022117
15,7/26/2024 8:12:59 PM,Red,1,TAKOMA,Gallery Place Upper- Track 1;  Doors open right,-8574138.875472153,4707122.096022117
15,7/26/2024 8:13:04 PM,Red,1,TAKOMA,Gallery Place Upper- Track 1; ,-8574138.875472153,4707122.096022117
15,7/26/2024 8:13:09 PM,Red,1,TAKOMA,Gallery Place Upper- Track 1; ,-8574138.875472153,4707122.096022117
15,7/26/2024 8:13:13 PM,Red,1,TAKOMA,Gallery Place Upper- Track 1; ,-8573964.215191096,4707121.666913651
15,7/26/2024 8:13:21 PM,Red,1,TAKOMA,Gallery Place Upper- Track 1; ,-8573848.331601182,4707104.502589843
15,7/26/2024 8:13:26 PM,Red,1,TAKOMA,Gallery Place Upper- Track 1; ,-8573747.587462014,4707056.299602261
15,7/26/2024 8:13:31 PM,Red,1,TAKOMA,,-8573747.587462014,4707056.299602261
15,7/26/2024 8:13:35 PM,Red,1,TAKOMA,,-8573686.695700549,4707007.667739778
15,7/26/2024 8:13:40 PM,Red,1,TAKOMA,,0,0
15,7/26/2024 8:13:45 PM,Red,1,TAKOMA,Judiciary Square- Track 1;  motion;,-8573473.184917208,4706814.572936384
15,7/26/2024 8:13:50 PM,Red,1,TAKOMA,Judiciary Square- Track 1;  motion;,-8573473.184917208,4706814.572936384
15,7/26/2024 8:13:55 PM,Red,1,TAKOMA,Judiciary Square- Track 1;  motion;,-8573473.184917208,4706814.572936384
15,7/26/2024 8:14:02 PM,Red,1,TAKOMA,Judiciary Square- Track 1;  motion;,-8573473.184917208,4706814.572936384
15,7/26/2024 8:14:07 PM,Red,1,TAKOMA,Judiciary Square- Track 1;  motion;,-8573473.184917208,4706814.572936384
15,7/26/2024 8:14:12 PM,Red,1,TAKOMA,Judiciary Square- Track 1;  motion;,-8573473.184917208,4706814.572936384
15,7/26/2024 8:14:16 PM,Red,1,TAKOMA,Judiciary Square- Track 1;  Doors open right,-8573473.184917208,4706814.572936384
15,7/26/2024 8:14:21 PM,Red,1,TAKOMA,Judiciary Square- Track 1;  Doors open right,-8573473.184917208,4706814.572936384
15,7/26/2024 8:14:26 PM,Red,1,TAKOMA,Judiciary Square- Track 1;  Doors open right,-8573473.184917208,4706814.572936384
15,7/26/2024 8:14:33 PM,Red,1,TAKOMA,Judiciary Square- Track 1;  Doors open right,-8573473.184917208,4706814.572936384
15,7/26/2024 8:14:38 PM,Red,1,TAKOMA,Judiciary Square- Track 1; ,-8573473.184917208,4706814.572936384
15,7/26/2024 8:14:43 PM,Red,1,TAKOMA,Judiciary Square- Track 1; ,-8573318.005547041,4706676.548159936
15,7/26/2024 8:14:48 PM,Red,1,TAKOMA,Judiciary Square- Track 1; ,-8573318.005547041,4706676.548159936
15,7/26/2024 8:14:53 PM,Red,1,TAKOMA,Judiciary Square- Track 1; ,-8573318.005547041,4706676.548159936
15,7/26/2024 8:14:58 PM,Red,1,TAKOMA,Judiciary Square- Track 1; ,-8573193.884314807,4706619.479396262
15,7/26/2024 8:15:03 PM,Red,1,TAKOMA,,-8573059.966967383,4706610.182510245
15,7/26/2024 8:15:08 PM,Red,1,TAKOMA,,-8572869.721957618,4706604.74741159
15,7/26/2024 8:15:13 PM,Red,1,TAKOMA,,-8572869.721957618,4706604.74741159
15,7/26/2024 8:15:20 PM,Red,1,TAKOMA,,-8572660.997912379,4706619.908483515
15,7/26/2024 8:15:25 PM,Red,1,TAKOMA,,-8572660.997912379,4706619.908483515
15,7/26/2024 8:15:30 PM,Red,1,TAKOMA,,-8572502.367638001,4706753.784591299
15,7/26/2024 8:15:35 PM,Red,1,TAKOMA,,-8572502.367638001,4706753.784591299
15,7/26/2024 8:15:40 PM,Red,1,TAKOMA,,-8572502.367638001,4706753.784591299
15,7/26/2024 8:15:44 PM,Red,1,TAKOMA,Union Station- Track 1;  motion;,-8572424.221355462,4706997.369257595
15,7/26/2024 8:15:49 PM,Red,1,TAKOMA,Union Station- Track 1;  motion;,-8572424.221355462,4706997.369257595
15,7/26/2024 8:15:54 PM,Red,1,TAKOMA,Union Station- Track 1;  motion;,-8572424.221355462,4706997.369257595
15,7/26/2024 8:16:02 PM,Red,1,TAKOMA,Union Station- Track 1;  motion;,-8572424.221355462,4706997.369257595
15,7/26/2024 8:16:06 PM,Red,1,TAKOMA,Union Station- Track 1;  motion;,-8572424.221355462,4706997.369257595
15,7/26/2024 8:16:11 PM,Red,1,TAKOMA,Union Station- Track 1;  motion;,-8572424.221355462,4706997.369257595
15,7/26/2024 8:16:16 PM,Red,1,TAKOMA,Union Station- Track 1; ,-8572424.221355462,4706997.369257595
15,7/26/2024 8:16:21 PM,Red,1,TAKOMA,Union Station- Track 1;  Doors open left,-8572424.221355462,4706997.369257595
15,7/26/2024 8:16:26 PM,Red,1,TAKOMA,Union Station- Track 1;  Doors open left,-8572424.221355462,4706997.369257595
15,7/26/2024 8:16:31 PM,Red,1,TAKOMA,Union Station- Track 1;  Doors open left,-8572424.221355462,4706997.369257595
15,7/26/2024 8:16:38 PM,Red,1,TAKOMA,Union Station- Track 1; ,-8572424.221355462,4706997.369257595
15,7/26/2024 8:16:43 PM,Red,1,TAKOMA,Union Station- Track 1; ,-8572424.221355462,4706997.369257595
15,7/26/2024 8:19:32 PM,Red,1,TAKOMA,New York Avenue- Track 1; ,-8571871.520083675,4708577.450166068
15,7/26/2024 8:19:37 PM,Red,1,TAKOMA,,-8571871.520083675,4708577.450166068
15,7/26/2024 8:19:42 PM,Red,1,TAKOMA,,-8571750.738436164,4708844.540457011
